,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,grade,sqft_basement,yr_built,yr_renovated,zipcode,zipcode_pop,listings_in_zip,hot_market_score,recent_renov
13753,915000.0,3,1.0,1560,8232,1.0,0,7,0.0,1952,0,98004,32587,317,9.7,0
13754,1300000.0,5,1.75,2130,19180,1.0,0,8,630.0,1968,0,98004,32587,317,9.7,0
13755,2330000.0,4,3.5,4420,20759,2.0,0,11,0.0,2003,0,98004,32587,317,9.7,0
13756,1060000.0,4,2.0,2290,11137,1.0,0,8,0.0,1955,0,98004,32587,317,9.7,0
13757,781000.0,3,1.5,1290,8175,1.0,0,7,470.0,1952,0,98004,32587,317,9.7,0
13758,1220000.0,3,2.25,2640,7544,1.0,0,10,0.0,1995,0,98004,32587,317,9.7,0
13759,1980000.0,4,3.5,4500,44384,1.0,0,12,1160.0,1990,0,98004,32587,317,9.7,0
13760,1810000.0,5,2.5,4250,20441,1.0,0,11,1760.0,1984,0,98004,32587,317,9.7,0
13761,1100000.0,2,1.75,2050,11900,1.0,0,8,0.0,1950,0,98004,32587,317,9.7,0
13762,1150000.0,3,2.5,2100,15120,1.0,0,8,0.0,1953,0,98004,32587,317,9.7,0
13763,605000.0,2,1.0,860,6510,1.0,0,7,0.0,1952,0,98004,32587,317,9.7,0
13764,825000.0,4,2.75,2220,11925,1.0,0,7,660.0,1953,1985,98004,32587,317,9.7,0
13765,1390000.0,4,2.25,2940,20384,2.0,0,9,0.0,1970,0,98004,32587,317,9.7,0
13766,3100000.0,5,5.25,5090,23669,2.0,0,12,0.0,2006,0,98004,32587,317,9.7,0
13767,650000.0,4,2.0,1610,8976,1.0,0,8,0.0,1966,0,98004,32587,317,9.7,0
13768,640000.0,4,2.75,2100,11894,1.0,0,8,380.0,1968,0,98004,32587,317,9.7,0
13769,2500000.0,4,3.75,3480,14850,1.0,0,9,1610.0,1951,2013,98004,32587,317,9.7,1
13770,1630000.0,5,2.5,3090,16583,2.0,0,9,0.0,1964,0,98004,32587,317,9.7,0
13771,1800000.0,5,3.25,3890,20005,1.0,0,10,1630.0,1977,0,98004,32587,317,9.7,0
13772,1390000.0,4,3.0,4040,20001,1.0,0,9,2020.0,1972,2001,98004,32587,317,9.7,1
13773,530000.0,2,2.5,1785,779,2.0,0,7,190.0,1975,0,98004,32587,317,9.7,0
13774,1560000.0,5,3.0,3910,16200,1.0,0,9,1020.0,1960,0,98004,32587,317,9.7,0
13775,425000.0,4,1.75,1730,11890,1.0,0,7,750.0,1955,0,98004,32587,317,9.7,0
13776,725000.0,3,1.75,1880,13300,1.0,0,7,500.0,1967,0,98004,32587,317,9.7,0
13777,1210000.0,3,1.75,1900,13600,1.0,0,8,0.0,1956,0,98004,32587,317,9.7,0
13778,1440000.0,4,2.75,2660,9547,1.0,0,8,730.0,1968,2006,98004,32587,317,9.7,1
13779,1740000.0,4,3.5,4010,9654,2.0,0,10,0.0,2007,0,98004,32587,317,9.7,0
13780,921000.0,4,1.5,2220,9496,1.0,0,7,730.0,1954,0,98004,32587,317,9.7,0
13781,750000.0,3,1.0,1120,8549,1.0,0,7,0.0,1952,0,98004,32587,317,9.7,0
13782,1730000.0,4,3.0,3700,20570,1.0,0,10,1850.0,1976,0,98004,32587,317,9.7,0
13783,3650000.0,5,3.75,5020,8694,2.0,0,12,1050.0,2007,0,98004,32587,317,9.7,0
13784,1650000.0,4,2.75,3190,14904,1.0,0,9,1250.0,1949,1992,98004,32587,317,9.7,1
13785,1100000.0,3,2.25,1560,8570,1.0,0,7,480.0,1977,0,98004,32587,317,9.7,0
13786,1320000.0,4,3.0,2860,10292,1.0,0,8,0.0,1953,1999,98004,32587,317,9.7,1
13787,1030000.0,3,2.5,2430,10500,2.0,0,9,0.0,1989,0,98004,32587,317,9.7,0
13788,1950000.0,4,4.0,4690,6900,2.0,0,11,1210.0,2001,0,98004,32587,317,9.7,0
13789,1500000.0,3,1.5,1910,21374,1.0,0,8,0.0,1955,0,98004,32587,317,9.7,0
13790,1050000.0,4,2.5,3030,12590,1.5,0,10,0.0,1988,0,98004,32587,317,9.7,0
13791,725000.0,3,1.75,1690,8489,1.0,0,7,0.0,1959,0,98004,32587,317,9.7,0
13792,980000.0,4,4.25,3250,11780,2.0,0,8,890.0,1944,2001,98004,32587,317,9.7,1
13793,650000.0,3,1.5,1320,8114,1.0,0,8,0.0,1951,0,98004,32587,317,9.7,0
13794,746000.0,3,1.75,1910,12321,1.0,0,7,810.0,1952,0,98004,32587,317,9.7,0
13795,770126.0,4,2.75,2390,9300,1.0,0,8,960.0,1979,0,98004,32587,317,9.7,0
13796,1390000.0,5,1.75,2650,11340,1.0,0,8,0.0,1955,0,98004,32587,317,9.7,0
13797,968000.0,5,2.5,2900,9799,1.0,0,8,1450.0,1959,0,98004,32587,317,9.7,0
13798,1980000.0,4,4.0,4360,12081,2.0,0,10,0.0,2007,0,98004,32587,317,9.7,0
13799,875000.0,4,1.75,2360,8286,1.0,0,7,1040.0,1952,0,98004,32587,317,9.7,0
13800,640000.0,4,2.5,2320,11259,2.0,0,9,0.0,1982,0,98004,32587,317,9.7,0
13801,1260000.0,4,3.75,3490,9170,2.0,0,9,0.0,2012,0,98004,32587,317,9.7,0
13802,1850000.0,4,3.25,4160,10335,2.0,0,10,0.0,2014,0,98004,32587,317,9.7,0
13803,1450000.0,5,3.5,4170,9090,2.0,0,10,0.0,2008,0,98004,32587,317,9.7,0
13804,2640000.0,5,4.25,4660,16200,2.0,0,11,0.0,2005,0,98004,32587,317,9.7,0
13805,2320000.0,4,3.5,5050,9520,2.0,0,11,1440.0,2007,0,98004,32587,317,9.7,0
13806,1560000.0,5,3.5,3630,8100,2.0,0,10,0.0,2008,0,98004,32587,317,9.7,0
13807,1700000.0,5,4.75,3940,7067,2.0,0,10,710.0,2008,0,98004,32587,317,9.7,0
13808,1270000.0,3,2.5,3060,9576,2.0,0,10,0.0,2005,0,98004,32587,317,9.7,0
13809,1750000.0,4,4.5,4650,7660,2.0,0,11,1010.0,2008,0,98004,32587,317,9.7,0
13810,1750000.0,4,3.5,3845,8400,2.0,0,10,0.0,2013,0,98004,32587,317,9.7,0
13811,2150000.0,4,5.5,5060,10320,2.0,0,11,0.0,2008,0,98004,32587,317,9.7,0
13812,3200000.0,4,4.0,4810,18851,2.0,0,11,0.0,2007,0,98004,32587,317,9.7,0
13813,3000000.0,5,4.0,6670,16481,2.0,0,12,1710.0,2007,0,98004,32587,317,9.7,0
13814,3350000.0,5,3.75,5350,15360,1.0,0,11,2310.0,2008,0,98004,32587,317,9.7,0
13815,1700000.0,4,3.75,3320,8234,2.0,0,10,0.0,2014,0,98004,32587,317,9.7,0
13816,1900000.0,4,4.5,4020,9656,2.0,0,10,0.0,2007,0,98004,32587,317,9.7,0
13817,798500.0,3,3.0,1950,1833,3.0,0,9,340.0,2009,0,98004,32587,317,9.7,0
13818,1940000.0,5,3.5,4230,16526,2.0,0,10,0.0,2008,0,98004,32587,317,9.7,0
13819,720000.0,2,1.75,1570,1108,3.0,0,9,0.0,2007,0,98004,32587,317,9.7,0
13820,910000.0,3,2.5,2030,1160,3.0,0,9,60.0,2007,0,98004,32587,317,9.7,0
13821,695000.0,2,1.75,1570,1207,3.0,0,9,0.0,2007,0,98004,32587,317,9.7,0
13822,1800000.0,5,5.0,4490,10279,2.0,0,10,560.0,2013,0,98004,32587,317,9.7,0
13823,785000.0,3,3.0,1950,1983,3.0,0,9,340.0,2009,0,98004,32587,317,9.7,0
13824,950000.0,2,2.25,2200,2043,2.0,0,9,440.0,2007,0,98004,32587,317,9.7,0
13825,2070000.0,4,3.75,4350,7965,2.0,0,10,0.0,2013,0,98004,32587,317,9.7,0
13826,1770000.0,4,3.25,3980,10249,2.0,0,10,0.0,2011,0,98004,32587,317,9.7,0
13827,1990000.0,5,3.5,5230,8960,2.0,0,11,780.0,2014,0,98004,32587,317,9.7,0
13828,1750000.0,4,2.75,3560,8975,2.0,0,10,0.0,2014,0,98004,32587,317,9.7,0
13829,3000000.0,4,3.75,5090,14823,1.0,0,11,910.0,2013,0,98004,32587,317,9.7,0
13830,999999.0,3,2.5,2100,4097,2.0,0,9,0.0,2008,0,98004,32587,317,9.7,0
13831,1700000.0,4,3.5,3830,8963,2.0,0,10,710.0,2014,0,98004,32587,317,9.7,0
13832,1540000.0,5,3.75,4470,8088,2.0,0,11,0.0,2008,0,98004,32587,317,9.7,0
13833,1040000.0,5,3.25,4770,50094,1.0,0,11,1700.0,1973,0,98005,17733,168,9.5,0
13834,790000.0,3,2.25,2370,10289,1.0,0,9,780.0,1977,0,98005,17733,168,9.5,0
13835,849950.0,3,3.0,2990,9773,2.0,0,8,0.0,1973,0,98005,17733,168,9.5,0
13836,638700.0,3,1.75,2080,9162,1.0,0,7,710.0,1960,0,98005,17733,168,9.5,0
13837,480000.0,4,2.0,2180,10575,1.0,0,6,450.0,1950,0,98005,17733,168,9.5,0
13838,1580000.0,4,3.25,4670,51836,2.0,0,12,0.0,1988,0,98005,17733,168,9.5,0
13839,856600.0,4,2.25,2400,13430,1.0,0,9,0.0,1964,0,98005,17733,168,9.5,0
13840,640000.0,4,1.75,2060,9828,1.0,0,8,0.0,1960,0,98005,17733,168,9.5,0
13841,620000.0,4,1.75,2350,18800,1.0,0,8,0.0,1959,0,98005,17733,168,9.5,0
13842,635000.0,4,2.25,1920,8910,1.0,0,8,720.0,1969,0,98005,17733,168,9.5,0
13843,1300000.0,6,3.5,6563,32670,2.0,0,10,1410.0,2002,0,98005,17733,168,9.5,0
13844,835100.0,4,2.5,2380,12573,1.0,0,9,0.0,1963,0,98005,17733,168,9.5,0
13845,700000.0,3,1.75,2000,14733,1.0,0,8,0.0,1958,0,98005,17733,168,9.5,0
13846,550000.0,5,2.5,2960,9877,1.0,0,7,1480.0,1960,0,98005,17733,168,9.5,0
13847,755000.0,4,2.5,2120,10202,1.0,0,7,500.0,1960,0,98005,17733,168,9.5,0
13848,1680000.0,4,3.75,4490,34982,2.0,0,12,0.0,1998,0,98005,17733,168,9.5,0
13849,900000.0,5,3.0,4350,37169,2.0,0,10,1400.0,1972,0,98005,17733,168,9.5,0
13850,900000.0,4,3.25,4700,38412,2.0,0,10,1280.0,1978,0,98005,17733,168,9.5,0
13851,660000.0,4,1.75,1870,10450,1.0,0,8,250.0,1978,0,98005,17733,168,9.5,0
13852,549000.0,5,2.5,1710,9720,2.0,0,8,0.0,1974,0,98005,17733,168,9.5,0
13853,565000.0,3,2.5,1880,12368,1.0,0,7,620.0,1967,0,98005,17733,168,9.5,0
13854,1270000.0,4,2.75,3200,13729,2.0,0,11,0.0,1984,0,98005,17733,168,9.5,0
13855,542500.0,4,2.25,1750,10160,1.0,0,8,430.0,1972,0,98005,17733,168,9.5,0
13856,675500.0,4,2.75,2060,21344,1.0,0,8,600.0,1978,0,98005,17733,168,9.5,0
13857,720000.0,4,1.75,2620,11041,1.5,0,9,0.0,1962,0,98005,17733,168,9.5,0
13858,1800000.0,4,3.5,3930,39098,2.0,0,12,0.0,1999,0,98005,17733,168,9.5,0
13859,1000000.0,5,2.5,3150,50094,2.0,0,9,0.0,1969,0,98005,17733,168,9.5,0
13860,850000.0,4,2.25,2330,10451,2.0,0,8,0.0,1965,0,98005,17733,168,9.5,0
13861,1010000.0,3,2.5,2240,41339,1.0,0,9,0.0,1945,1992,98005,17733,168,9.5,1
13862,680000.0,4,2.5,3030,13068,2.0,0,9,0.0,1978,0,98005,17733,168,9.5,0
13863,566000.0,4,1.75,1900,10297,1.0,0,8,0.0,1966,0,98005,17733,168,9.5,0
13864,778000.0,3,2.25,2260,33080,1.0,0,9,570.0,1974,0,98005,17733,168,9.5,0
13865,740000.0,6,2.25,3140,10250,1.0,0,8,1570.0,1959,0,98005,17733,168,9.5,0
13866,949000.0,4,2.75,2980,42253,1.0,0,9,1120.0,1973,0,98005,17733,168,9.5,0
13867,851500.0,3,2.0,3200,18184,1.0,0,8,1200.0,1977,0,98005,17733,168,9.5,0
13868,540000.0,4,2.25,1330,8400,1.5,0,8,0.0,1962,0,98005,17733,168,9.5,0
13869,1230000.0,4,2.75,3410,95396,1.5,0,10,0.0,1962,0,98005,17733,168,9.5,0
13870,577000.0,3,1.75,1760,12874,1.0,0,7,530.0,1967,0,98005,17733,168,9.5,0
13871,1010000.0,3,2.5,2860,5805,2.0,0,9,0.0,1999,0,98005,17733,168,9.5,0
13872,875000.0,4,3.0,3720,14125,1.0,0,9,1790.0,1960,0,98005,17733,168,9.5,0
13873,550000.0,4,2.0,2250,7500,1.0,0,7,1050.0,1956,0,98005,17733,168,9.5,0
13874,910000.0,4,2.75,4190,38912,1.0,0,9,2150.0,1965,0,98005,17733,168,9.5,0
13875,845000.0,4,3.25,2880,35315,1.0,0,11,610.0,1982,0,98005,17733,168,9.5,0
13876,725000.0,4,2.5,2650,18295,2.0,0,8,0.0,1986,0,98005,17733,168,9.5,0
13877,900000.0,5,2.25,2510,35691,1.0,0,9,0.0,1967,0,98005,17733,168,9.5,0
13878,680000.0,3,2.5,2060,2551,2.0,0,8,160.0,2001,0,98005,17733,168,9.5,0
13879,490000.0,3,1.75,1660,8208,1.0,0,8,0.0,1965,0,98005,17733,168,9.5,0
13880,576000.0,3,1.75,1500,13891,1.0,0,7,0.0,1951,0,98005,17733,168,9.5,0
13881,833000.0,4,1.75,2260,12238,1.0,0,9,0.0,1967,0,98005,17733,168,9.5,0
13882,772650.0,4,2.5,2660,10800,1.0,0,7,0.0,1955,2014,98005,17733,168,9.5,1
13883,813000.0,3,1.75,2080,11866,1.0,0,8,0.0,1960,0,98005,17733,168,9.5,0
13884,768500.0,4,1.75,3620,10400,1.0,0,8,1800.0,1965,0,98005,17733,168,9.5,0
13885,675000.0,3,1.75,1680,10500,1.0,0,8,0.0,1959,0,98005,17733,168,9.5,0
13886,815000.0,5,2.25,3410,35536,2.0,0,10,880.0,1974,0,98005,17733,168,9.5,0
13887,855000.0,4,3.0,3090,35074,2.0,0,9,0.0,1978,0,98005,17733,168,9.5,0
13888,925000.0,4,2.25,2590,13894,2.0,0,9,0.0,1975,0,98005,17733,168,9.5,0
13889,1000000.0,3,2.5,2730,5832,2.0,0,9,0.0,1998,0,98005,17733,168,9.5,0
13890,657500.0,3,2.0,2320,10960,1.0,0,7,810.0,1956,0,98005,17733,168,9.5,0
13891,411100.0,3,1.5,1040,10323,1.0,0,7,0.0,1958,0,98005,17733,168,9.5,0
13892,760000.0,3,2.5,2280,12746,1.0,0,8,790.0,1973,0,98005,17733,168,9.5,0
13893,800000.0,5,2.0,2960,10960,1.0,0,7,1460.0,1957,0,98005,17733,168,9.5,0
13894,615000.0,4,1.75,2270,9830,1.0,0,8,0.0,1959,0,98005,17733,168,9.5,0
13895,830000.0,5,2.25,2710,19800,1.0,0,9,800.0,1959,0,98005,17733,168,9.5,0
13896,1900000.0,4,3.25,4130,112521,2.0,0,11,0.0,1978,0,98005,17733,168,9.5,0
13897,890000.0,3,3.25,4030,12765,2.0,0,9,1230.0,1975,0,98005,17733,168,9.5,0
13898,596000.0,3,2.5,1730,2631,2.0,0,8,0.0,2001,0,98005,17733,168,9.5,0
13899,738950.0,4,2.75,2260,12005,1.0,0,8,0.0,1956,1989,98005,17733,168,9.5,0
13900,935100.0,4,3.5,3200,8049,1.0,0,8,500.0,1980,0,98005,17733,168,9.5,0
13901,790000.0,5,3.25,2900,12160,1.0,0,8,1010.0,1967,0,98005,17733,168,9.5,0
13902,650000.0,4,2.5,2240,9934,1.0,0,8,750.0,1968,0,98005,17733,168,9.5,0
13903,659000.0,4,2.0,2350,9329,2.0,0,8,0.0,1977,0,98005,17733,168,9.5,0
13904,1330000.0,3,2.5,3590,8400,1.0,0,9,640.0,1958,2007,98005,17733,168,9.5,1
13905,925000.0,4,2.5,2910,48351,1.0,0,8,1000.0,1967,0,98005,17733,168,9.5,0
13906,970000.0,4,3.0,3510,12410,2.0,0,9,0.0,1976,0,98005,17733,168,9.5,0
13907,556000.0,4,2.5,2230,7200,1.0,0,7,1010.0,1957,0,98005,17733,168,9.5,0
13908,955000.0,3,2.25,3020,43560,2.0,0,10,300.0,1969,0,98005,17733,168,9.5,0
13909,1150000.0,3,2.25,3250,34848,1.0,0,10,990.0,2006,0,98005,17733,168,9.5,0
13910,530000.0,3,2.0,2330,26571,2.5,0,8,0.0,1987,0,98005,17733,168,9.5,0
13911,830000.0,4,2.25,3010,12202,1.0,0,9,0.0,1959,0,98005,17733,168,9.5,0
13912,975000.0,4,3.5,3130,52322,2.0,0,9,700.0,2011,0,98005,17733,168,9.5,0
13913,800000.0,4,2.25,2510,9963,1.0,0,9,310.0,1967,0,98005,17733,168,9.5,0
13914,729032.0,4,2.5,2840,12866,1.0,0,9,1060.0,1977,0,98005,17733,168,9.5,0
13915,931088.0,4,2.5,3510,17400,1.0,0,9,1580.0,1957,0,98005,17733,168,9.5,0
13916,660000.0,4,2.25,2010,15375,1.0,0,8,0.0,1957,0,98005,17733,168,9.5,0
13917,530000.0,3,2.5,2640,13775,1.0,0,8,1090.0,1978,0,98005,17733,168,9.5,0
13918,449228.0,5,2.5,3020,24750,1.0,0,8,1370.0,1965,0,98005,17733,168,9.5,0
13919,960000.0,4,2.5,3430,43560,1.5,0,10,0.0,1979,0,98005,17733,168,9.5,0
13920,1250000.0,5,3.25,3950,44431,1.0,0,10,1850.0,1969,0,98005,17733,168,9.5,0
13921,788000.0,5,2.25,2910,9454,1.0,0,8,1000.0,1972,0,98005,17733,168,9.5,0
13922,831000.0,3,2.25,2240,8800,1.0,0,8,0.0,1957,0,98005,17733,168,9.5,0
13923,490000.0,3,1.75,1510,11120,1.0,0,8,0.0,1984,0,98005,17733,168,9.5,0
13924,732600.0,4,2.5,2130,7300,1.0,0,7,900.0,1963,0,98005,17733,168,9.5,0
13925,1150000.0,6,3.75,4090,49542,2.0,0,9,990.0,1984,0,98005,17733,168,9.5,0
13926,799000.0,5,2.75,2500,19783,1.0,0,8,0.0,1959,0,98005,17733,168,9.5,0
13927,530000.0,3,1.75,1680,7770,1.0,0,7,0.0,1967,0,98005,17733,168,9.5,0
13928,950000.0,4,2.25,2620,10920,1.0,0,9,0.0,1965,0,98005,17733,168,9.5,0
13929,700000.0,4,1.75,1980,10800,1.0,0,8,660.0,1953,0,98005,17733,168,9.5,0
13930,550000.0,3,1.0,980,10960,1.0,0,7,0.0,1953,0,98005,17733,168,9.5,0
13931,617450.0,3,2.0,1580,14398,1.0,0,7,500.0,1981,0,98005,17733,168,9.5,0
13932,516000.0,3,3.0,2330,7304,1.0,0,9,1030.0,1971,0,98005,17733,168,9.5,0
13933,809950.0,4,2.0,2230,9900,1.5,0,9,0.0,1959,0,98005,17733,168,9.5,0
13934,735000.0,4,3.0,2250,7245,1.0,0,7,1000.0,1963,0,98005,17733,168,9.5,0
13935,500000.0,3,1.75,1560,16194,1.0,0,8,0.0,1961,0,98005,17733,168,9.5,0
13936,935000.0,5,2.5,3150,35283,1.0,0,10,1350.0,1975,0,98005,17733,168,9.5,0
13937,580000.0,3,2.25,1670,7416,1.0,0,7,450.0,1974,0,98005,17733,168,9.5,0
13938,810000.0,4,2.0,2920,10424,1.0,0,8,1400.0,1964,0,98005,17733,168,9.5,0
13939,705000.0,6,2.75,2830,10579,1.0,0,8,1400.0,1967,0,98005,17733,168,9.5,0
13940,850000.0,4,1.0,2500,35802,1.5,0,7,0.0,1955,0,98005,17733,168,9.5,0
13941,957000.0,4,2.25,2860,11545,1.0,0,8,1430.0,1966,0,98005,17733,168,9.5,0
13942,975000.0,5,4.0,4850,36450,2.0,0,10,0.0,1977,0,98005,17733,168,9.5,0
13943,940000.0,4,2.5,3160,39960,1.0,0,10,0.0,1980,0,98005,17733,168,9.5,0
13944,685650.0,3,1.75,1490,16200,1.0,0,8,0.0,1958,0,98005,17733,168,9.5,0
13945,1110000.0,4,2.5,2990,8640,1.0,0,8,890.0,1959,0,98005,17733,168,9.5,0
13946,1190000.0,4,2.5,3480,12164,1.5,0,11,0.0,1984,0,98005,17733,168,9.5,0
13947,640000.0,3,2.25,1980,10115,1.0,0,8,0.0,1959,0,98005,17733,168,9.5,0
13948,710000.0,3,3.5,2440,3427,2.0,0,7,450.0,2000,0,98005,17733,168,9.5,0
13949,710000.0,3,1.75,1650,10250,1.0,0,8,0.0,1963,0,98005,17733,168,9.5,0
13950,1960000.0,4,4.0,4430,31353,2.0,0,12,0.0,1998,0,98005,17733,168,9.5,0
13951,726000.0,3,2.5,2040,10033,1.0,0,8,620.0,1974,0,98005,17733,168,9.5,0
13952,599380.0,3,1.75,1270,7350,1.0,0,7,0.0,1967,0,98005,17733,168,9.5,0
13953,600000.0,3,1.75,1580,7416,1.0,0,7,430.0,1967,0,98005,17733,168,9.5,0
13954,740000.0,4,2.25,2860,26136,1.0,0,8,1220.0,1977,0,98005,17733,168,9.5,0
13955,940000.0,4,2.25,2800,18673,1.0,0,9,1150.0,1965,0,98005,17733,168,9.5,0
13956,650000.0,4,2.75,2020,15810,1.0,0,9,400.0,1967,0,98005,17733,168,9.5,0
13957,760000.0,4,2.25,3040,9690,1.0,0,9,1100.0,1978,0,98005,17733,168,9.5,0
13958,550000.0,3,1.0,1140,8180,1.0,0,7,0.0,1959,0,98005,17733,168,9.5,0
13959,898000.0,3,2.25,2580,11060,1.0,0,8,0.0,1964,0,98005,17733,168,9.5,0
13960,772000.0,4,2.75,3470,70131,1.0,0,8,1720.0,1962,0,98005,17733,168,9.5,0
13961,880000.0,4,2.5,3070,8250,1.0,0,8,970.0,1958,0,98005,17733,168,9.5,0
13962,744500.0,5,2.5,2700,16570,1.0,0,8,950.0,1967,0,98005,17733,168,9.5,0
13963,850000.0,5,2.5,2800,11325,1.0,0,8,1400.0,1970,0,98005,17733,168,9.5,0
13964,800500.0,4,2.5,1780,11130,1.0,0,8,0.0,1962,0,98005,17733,168,9.5,0
13965,1100000.0,6,3.25,3560,107362,1.5,0,8,800.0,1963,0,98005,17733,168,9.5,0
13966,1900000.0,5,4.5,5160,44315,2.0,0,12,0.0,1996,0,98005,17733,168,9.5,0
13967,1040000.0,4,5.0,4110,43560,2.0,0,11,0.0,1978,0,98005,17733,168,9.5,0
13968,915000.0,5,2.5,3490,18850,1.0,0,9,1650.0,1958,0,98005,17733,168,9.5,0
13969,699000.0,4,2.5,2440,14470,1.0,0,9,780.0,1970,0,98005,17733,168,9.5,0
13970,745000.0,4,2.25,2290,10409,2.0,0,8,0.0,1972,0,98005,17733,168,9.5,0
13971,975000.0,4,2.5,3240,35083,2.0,0,9,0.0,1978,0,98005,17733,168,9.5,0
13972,530000.0,3,1.75,1690,8190,1.0,0,8,0.0,1958,0,98005,17733,168,9.5,0
13973,549800.0,3,2.25,1580,11680,1.0,0,7,0.0,1958,0,98005,17733,168,9.5,0
13974,675000.0,4,2.5,2420,18470,1.0,0,8,1500.0,1968,0,98005,17733,168,9.5,0
13975,710000.0,4,2.5,2630,8580,1.0,0,9,930.0,1977,0,98005,17733,168,9.5,0
13976,762450.0,4,1.75,2570,8640,1.0,0,8,0.0,1958,0,98005,17733,168,9.5,0
13977,730000.0,3,3.5,2440,3502,2.0,0,7,470.0,2000,0,98005,17733,168,9.5,0
13978,575000.0,3,1.75,1760,10349,1.0,0,8,0.0,1957,0,98005,17733,168,9.5,0
13979,616950.0,3,3.5,2490,2722,2.0,0,8,470.0,1999,0,98005,17733,168,9.5,0
13980,855000.0,4,2.25,2480,36974,2.0,0,9,0.0,1973,0,98005,17733,168,9.5,0
13981,753000.0,4,1.75,2160,39430,1.0,0,8,500.0,1974,0,98005,17733,168,9.5,0
13982,865000.0,4,4.0,2790,16117,2.0,0,9,0.0,1999,0,98005,17733,168,9.5,0
13983,1130000.0,5,3.0,3690,10260,1.0,0,9,1620.0,1967,0,98005,17733,168,9.5,0
13984,554000.0,3,1.75,1760,10780,1.0,0,8,0.0,1977,0,98005,17733,168,9.5,0
13985,813500.0,4,2.0,2530,15520,1.0,0,8,310.0,1964,0,98005,17733,168,9.5,0
13986,745000.0,3,1.75,2050,11041,1.5,0,9,0.0,1959,0,98005,17733,168,9.5,0
13987,625000.0,5,2.5,2700,21208,1.0,0,8,750.0,1955,0,98005,17733,168,9.5,0
13988,620000.0,3,1.75,1670,9900,1.0,0,8,0.0,1957,0,98005,17733,168,9.5,0
13989,680000.0,3,2.25,1820,8316,1.0,0,7,500.0,1960,0,98005,17733,168,9.5,0
13990,675000.0,3,2.25,2260,13209,1.0,0,9,0.0,1977,0,98005,17733,168,9.5,0
13991,475000.0,3,1.5,1240,8738,1.0,0,7,0.0,1959,0,98005,17733,168,9.5,0
13992,975000.0,5,3.5,5470,35071,2.0,0,11,880.0,1976,0,98005,17733,168,9.5,0
13993,618000.0,5,1.75,1880,18295,1.0,0,7,0.0,1955,0,98005,17733,168,9.5,0
13994,529941.0,3,2.0,1660,10000,1.0,0,7,650.0,1961,0,98005,17733,168,9.5,0
13995,835000.0,3,2.25,2120,54014,2.0,0,9,0.0,1964,0,98005,17733,168,9.5,0
13996,810000.0,6,2.75,3970,9500,1.0,0,10,0.0,1970,0,98005,17733,168,9.5,0
13997,400000.0,3,1.0,1300,14138,1.0,0,7,0.0,1943,0,98005,17733,168,9.5,0
13998,1190000.0,3,2.25,2760,40946,2.0,0,10,0.0,1978,0,98005,17733,168,9.5,0
13999,625000.0,3,1.75,2210,16200,1.0,0,8,820.0,1958,0,98005,17733,168,9.5,0
14000,780000.0,2,3.25,3000,24004,1.0,0,10,590.0,1952,0,98005,17733,168,9.5,0
14001,325000.0,3,2.0,1260,5612,1.0,0,7,0.0,1972,0,98034,42590,545,12.8,0
14002,391500.0,3,2.0,1450,9132,1.0,0,7,0.0,1987,0,98034,42590,545,12.8,0
14003,438000.0,3,1.75,1780,9660,1.0,0,7,0.0,1962,0,98034,42590,545,12.8,0
14004,441000.0,3,2.75,1910,7280,1.0,0,7,750.0,1979,0,98034,42590,545,12.8,0
14005,370000.0,3,1.75,1580,7000,1.0,0,7,400.0,1976,0,98034,42590,545,12.8,0
14006,653000.0,3,2.5,2680,9750,1.0,0,8,1070.0,1979,0,98034,42590,545,12.8,0
14007,589000.0,4,3.0,2440,9600,2.0,0,7,0.0,1961,0,98034,42590,545,12.8,0
14008,305000.0,3,1.75,1650,9480,1.0,0,7,430.0,1977,0,98034,42590,545,12.8,0
14009,405000.0,3,1.75,1670,6720,1.0,0,7,530.0,1980,0,98034,42590,545,12.8,0
14010,630000.0,4,1.75,2950,9025,1.0,0,8,1170.0,1975,0,98034,42590,545,12.8,0
14011,577500.0,3,2.5,2000,7251,2.0,0,9,0.0,1995,0,98034,42590,545,12.8,0
14012,397000.0,4,2.0,1440,7680,1.0,0,7,240.0,1971,0,98034,42590,545,12.8,0
14013,505000.0,3,2.0,1260,5460,1.0,0,7,0.0,1972,0,98034,42590,545,12.8,0
14014,475000.0,5,2.5,2340,7200,1.0,0,7,1040.0,1975,0,98034,42590,545,12.8,0
14015,1450000.0,3,4.5,3970,24920,2.0,0,10,710.0,1977,0,98034,42590,545,12.8,0
14016,669950.0,5,2.5,2820,14062,2.0,0,7,440.0,1960,0,98034,42590,545,12.8,0
14017,397500.0,3,2.0,1510,6710,1.0,0,7,440.0,1972,0,98034,42590,545,12.8,0
14018,439000.0,4,2.25,2060,10070,2.0,0,7,0.0,1975,0,98034,42590,545,12.8,0
14019,3070000.0,3,2.5,3930,55867,1.0,1,8,1600.0,1957,0,98034,42590,545,12.8,0
14020,497000.0,3,2.25,1870,9315,1.0,0,7,520.0,1975,0,98034,42590,545,12.8,0
14021,440000.0,3,1.75,1530,7245,1.0,0,7,0.0,1984,0,98034,42590,545,12.8,0
